2017-06-21 04:40:42.406826: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406882: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406891: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406897: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.406903: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-06-21 04:40:42.876163: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:82:00.0
Total memory: 15.89GiB
Free memory: 15.61GiB
2017-06-21 04:40:42.876238: I tensorflow/core/common_runtime/gpu/gpu_device.cc:908] DMA: 0 
Global Iter: 1318200 training loss: 1.90574
Global Iter: 1318200 training acc: 0.1875
Global Iter: 1318300 training loss: 1.97031
Global Iter: 1318300 training acc: 0.15625
Global Iter: 1318400 training loss: 1.89623
Global Iter: 1318400 training acc: 0.15625
Global Iter: 1318500 training loss: 2.00619
Global Iter: 1318500 training acc: 0.15625
Global Iter: 1318600 training loss: 1.92247
Global Iter: 1318600 training acc: 0.1875
Global Iter: 1318700 training loss: 2.0572
Global Iter: 1318700 training acc: 0.03125
Global Iter: 1318800 training loss: 2.00565
Global Iter: 1318800 training acc: 0.09375
Global Iter: 1318900 training loss: 1.97722
Global Iter: 1318900 training acc: 0.15625
Global Iter: 1319000 training loss: 2.00836
Global Iter: 1319000 training acc: 0.125
Global Iter: 1319100 training loss: 2.04849
Global Iter: 1319100 training acc: 0.09375
Global Iter: 1319200 training loss: 1.96101
Global Iter: 1319200 training acc: 0.0625
Global Iter: 1319300 training loss: 1.972
Global Iter: 1319300 training acc: 0.1875
Global Iter: 1319400 training loss: 1.96043
Global Iter: 1319400 training acc: 0.125
Global Iter: 1319500 training loss: 1.9133
Global Iter: 1319500 training acc: 0.09375
Global Iter: 1319600 training loss: 1.89879
Global Iter: 1319600 training acc: 0.28125
Global 2017-06-22 18:48:16.268482: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1322622
Iter: 1319700 training loss: 2.03682
Global Iter: 1319700 training acc: 0.125
Global Iter: 1319800 training loss: 2.0568
Global Iter: 1319800 training acc: 0.09375
Global Iter: 1319900 training loss: 1.96441
Global Iter: 1319900 training acc: 0.1875
Global Iter: 1320000 training loss: 1.9579
Global Iter: 1320000 training acc: 0.125
Global Iter: 1320100 training loss: 2.07087
Global Iter: 1320100 training acc: 0.1875
Global Iter: 1320200 training loss: 2.03423
Global Iter: 1320200 training acc: 0.125
Global Iter: 1320300 training loss: 2.04633
Global Iter: 1320300 training acc: 0.1875
Global Iter: 1320400 training loss: 1.86671
Global Iter: 1320400 training acc: 0.375
Global Iter: 1320500 training loss: 2.02425
Global Iter: 1320500 training acc: 0.125
Global Iter: 1320600 training loss: 1.99143
Global Iter: 1320600 training acc: 0.21875
Global Iter: 1320700 training loss: 2.15436
Global Iter: 1320700 training acc: 0.3125
Global Iter: 1320800 training loss: 1.9306
Global Iter: 1320800 training acc: 0.15625
Global Iter: 1320900 training loss: 1.88019
Global Iter: 1320900 training acc: 0.1875
Global Iter: 1321000 training loss: 1.99894
Global Iter: 1321000 training acc: 0.09375
Global Iter: 1321100 training loss: 1.9045
Global Iter: 1321100 training acc: 0.25
Global Iter: 1321200 training loss: 1.89775
Global Iter: 1321200 training acc: 0.3125
Global Iter: 1321300 training loss: 1.89105
Global Iter: 1321300 training acc: 0.34375
Global Iter: 1321400 training loss: 2.11417
Global Iter: 1321400 training acc: 0.21875
Global Iter: 1321500 training loss: 1.98543
Global Iter: 1321500 training acc: 0.21875
Global Iter: 1321600 training loss: 1.9536
Global Iter: 1321600 training acc: 0.09375
Global Iter: 1321700 training loss: 1.99893
Global Iter: 1321700 training acc: 0.09375
Global Iter: 1321800 training loss: 2.12854
Global Iter: 1321800 training acc: 0.09375
Global Iter: 1321900 training loss: 1.99229
Global Iter: 1321900 training acc: 0.1875
Global Iter: 1322000 training loss: 2.04023
Global Iter: 1322000 training acc: 0.15625
Global Iter: 1322100 training loss: 2.06618
Global Iter: 1322100 training acc: 0.15625
Global Iter: 1322200 training loss: 1.97149
Global Iter: 1322200 training acc: 0.125
Global Iter: 1322300 training loss: 2.04856
Global Iter: 1322300 training acc: 0.0625
Global Iter: 1322400 training loss: 2.01645
Global Iter: 1322400 training acc: 0.28125
Global Iter: 1322500 training loss: 2.00488
Global Iter: 1322500 training acc: 0.21875
Global Iter: 1322600 training loss: 1.96357
Global Iter: 1322600 training acc: 0.21875
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1322622
Number of Patches: 95849
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1322622
Global Iter: 1322700 training loss: 2.02755
Global Iter: 1322700 training acc: 0.15625
Global Iter: 1322800 training loss: 2.10304
Global Iter: 1322800 training acc: 0.15625
Global Iter: 1322900 training loss: 1.88922
Global Iter: 1322900 training acc: 0.40625
Global Iter: 1323000 training loss: 1.96324
Global Iter: 1323000 training acc: 0.25
Global Iter: 1323100 training loss: 2.03671
Global Iter: 1323100 training acc: 0.15625
Global Iter: 1323200 training loss: 1.90222
Global Iter: 1323200 training acc: 0.25
Global Iter: 1323300 training loss: 1.9513
Global Iter: 1323300 training acc: 0.21875
Global Iter: 1323400 training loss: 2.00386
Global Iter: 1323400 training acc: 0.28125
Global Iter: 1323500 training loss: 1.96248
Global Iter: 1323500 training acc: 0.1875
Global Iter: 1323600 training loss: 1.94872
Global Iter: 1323600 training acc: 0.3125
Global Iter: 1323700 training loss: 1.96904
Global Iter: 1323700 training acc: 0.1875
Global Iter: 1323800 training loss: 2.01851
Global Iter: 1323800 training acc: 0.1875
Global Iter: 1323900 training loss: 2.08559
Global Iter: 1323900 training acc: 0.0625
Global Iter: 1324000 training loss: 1.97391
Global Iter: 1324000 training acc: 0.21875
Global Iter: 1324100 training loss: 2.06082
Global Iter: 1324100 training acc: 0.125
Global2017-06-22 18:58:26.761512: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1328613
 Iter: 1324200 training loss: 1.95718
Global Iter: 1324200 training acc: 0.21875
Global Iter: 1324300 training loss: 2.04946
Global Iter: 1324300 training acc: 0.1875
Global Iter: 1324400 training loss: 1.99363
Global Iter: 1324400 training acc: 0.15625
Global Iter: 1324500 training loss: 2.0134
Global Iter: 1324500 training acc: 0.125
Global Iter: 1324600 training loss: 1.96152
Global Iter: 1324600 training acc: 0.15625
Global Iter: 1324700 training loss: 1.98435
Global Iter: 1324700 training acc: 0.21875
Global Iter: 1324800 training loss: 1.96067
Global Iter: 1324800 training acc: 0.1875
Global Iter: 1324900 training loss: 1.91025
Global Iter: 1324900 training acc: 0.21875
Global Iter: 1325000 training loss: 2.02981
Global Iter: 1325000 training acc: 0.1875
Global Iter: 1325100 training loss: 1.97331
Global Iter: 1325100 training acc: 0.15625
Global Iter: 1325200 training loss: 1.94768
Global Iter: 1325200 training acc: 0.1875
Global Iter: 1325300 training loss: 2.06252
Global Iter: 1325300 training acc: 0.125
Global Iter: 1325400 training loss: 1.97088
Global Iter: 1325400 training acc: 0.28125
Global Iter: 1325500 training loss: 1.95804
Global Iter: 1325500 training acc: 0.21875
Global Iter: 1325600 training loss: 1.9253
Global Iter: 1325600 training acc: 0.25
Global Iter: 1325700 training loss: 2.00571
Global Iter: 1325700 training acc: 0.125
Global Iter: 1325800 training loss: 1.97985
Global Iter: 1325800 training acc: 0.3125
Global Iter: 1325900 training loss: 1.94301
Global Iter: 1325900 training acc: 0.25
Global Iter: 1326000 training loss: 2.07888
Global Iter: 1326000 training acc: 0.28125
Global Iter: 1326100 training loss: 1.96548
Global Iter: 1326100 training acc: 0.25
Global Iter: 1326200 training loss: 1.92782
Global Iter: 1326200 training acc: 0.15625
Global Iter: 1326300 training loss: 2.08935
Global Iter: 1326300 training acc: 0.125
Global Iter: 1326400 training loss: 2.10469
Global Iter: 1326400 training acc: 0.21875
Global Iter: 1326500 training loss: 2.10277
Global Iter: 1326500 training acc: 0.03125
Global Iter: 1326600 training loss: 2.08732
Global Iter: 1326600 training acc: 0.03125
Global Iter: 1326700 training loss: 2.01777
Global Iter: 1326700 training acc: 0.28125
Global Iter: 1326800 training loss: 1.95788
Global Iter: 1326800 training acc: 0.25
Global Iter: 1326900 training loss: 2.12805
Global Iter: 1326900 training acc: 0.125
Global Iter: 1327000 training loss: 1.88882
Global Iter: 1327000 training acc: 0.21875
Global Iter: 1327100 training loss: 1.92491
Global Iter: 1327100 training acc: 0.15625
Global Iter: 1327200 training loss: 1.98215
Global Iter: 1327200 training acc: 0.21875
Global Iter: 1327300 training loss: 2.04538
Global Iter: 1327300 training acc: 0.0
Global Iter: 1327400 training loss: 1.96156
Global Iter: 1327400 training acc: 0.21875
Global Iter: 1327500 training loss: 2.05988
Global Iter: 1327500 training acc: 0.25
Global Iter: 1327600 training loss: 1.95044
Global Iter: 1327600 training acc: 0.21875
Global Iter: 1327700 training loss: 2.01874
Global Iter: 1327700 training acc: 0.09375
Global Iter: 1327800 training loss: 1.95981
Global Iter: 1327800 training acc: 0.1875
Global Iter: 1327900 training loss: 1.89644
Global Iter: 1327900 training acc: 0.28125
Global Iter: 1328000 training loss: 1.94276
Global Iter: 1328000 training acc: 0.25
Global Iter: 1328100 training loss: 1.94048
Global Iter: 1328100 training acc: 0.125
Global Iter: 1328200 training loss: 1.97711
Global Iter: 1328200 training acc: 0.15625
Global Iter: 1328300 training loss: 1.91765
Global Iter: 1328300 training acc: 0.1875
Global Iter: 1328400 training loss: 1.98715
Global Iter: 1328400 training acc: 0.0625
Global Iter: 1328500 training loss: 1.90946
Global Iter: 1328500 training acc: 0.0625
Global Iter: 1328600 training loss: 1.98129
Global Iter: 1328600 training acc: 0.21875
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1328613
Number of Patches: 94891
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1328613
Global Iter: 1328700 training loss: 2.01615
Global Iter: 1328700 training acc: 0.25
Global Iter: 1328800 training loss: 1.94928
Global Iter: 1328800 training acc: 0.3125
Global Iter: 1328900 training loss: 1.98979
Global Iter: 1328900 training acc: 0.1875
Global Iter: 1329000 training loss: 2.03158
Global Iter: 1329000 training acc: 0.1875
Global Iter: 1329100 training loss: 1.9045
Global Iter: 1329100 training acc: 0.1875
Global Iter: 1329200 training loss: 1.95143
Global Iter: 1329200 training acc: 0.1875
Global Iter: 1329300 training loss: 1.97135
Global Iter: 1329300 training acc: 0.15625
Global Iter: 1329400 training loss: 2.01745
Global Iter: 1329400 training acc: 0.21875
Global Iter: 1329500 training loss: 2.01229
Global Iter: 1329500 training acc: 0.21875
Global Iter: 1329600 training loss: 1.9836
Global Iter: 1329600 training acc: 0.15625
Global Iter: 1329700 training loss: 1.99315
Global Iter: 1329700 training acc: 0.09375
Global Iter: 1329800 training loss: 1.91084
Global Iter: 1329800 training acc: 0.3125
Global Iter: 1329900 training loss: 1.9519
Global Iter: 1329900 training acc: 0.25
Global Iter: 1330000 training loss: 2.07105
Global Iter: 1330000 training acc: 0.125
Global Iter: 1330100 training loss: 1.94642
Global Iter: 1330100 training acc: 0.25
Global Iter: 1330200 training loss: 1.95936
Global Iter: 1330200 training acc: 0.125
Global Iter: 1330300 training loss: 1.93682
Global Iter: 1330300 training acc: 0.375
Global Iter: 1330400 training loss: 1.97622
Global Iter: 1330400 training acc: 0.09375
Global Iter: 1330500 training loss: 2.14576
Global Iter: 1330500 training acc: 0.09375
Global Iter: 1330600 training loss: 1.87413
Global Iter: 1330600 training acc: 0.3125
Global Iter: 1330700 training loss: 1.96628
Global Iter: 1330700 training acc: 0.3125
Global Iter: 1330800 training loss: 2.04943
Global Iter: 1330800 training acc: 0.1875
Global Iter: 1330900 training loss: 2.09488
Global Iter: 1330900 training acc: 0.15625
Global Iter: 1331000 training loss: 1.99314
Global Iter: 1331000 training acc: 0.125
Global Iter: 1331100 training loss: 1.96762
Global Iter: 1331100 training acc: 0.15625
Global Iter: 1331200 training loss: 2.00373
Global Iter: 1331200 training acc: 0.09375
Global Iter: 1331300 training loss: 2.00674
Global Iter: 1331300 training acc: 0.25
Global Iter: 1331400 training loss: 2.05679
Global Iter: 1331400 training acc: 0.1875
Global Iter: 1331500 training loss: 2.0838
Global Iter: 1331500 training acc: 0.09375
Global Iter: 1331600 training loss: 1.98663
Global Iter: 1331600 training acc: 0.09375
Global Iter: 1331700 training loss: 1.93425
Global Iter: 1331700 training acc: 0.21875
Global Iter: 1331800 training loss: 2.14443
Global Iter: 1331800 training acc: 0.09375
Global Iter: 1331900 training loss: 2.1378
Global Iter: 1331900 training acc: 0.15625
Global Iter: 1332000 training loss: 2.0232
Global Iter: 1332000 training acc: 0.09375
Global Iter: 1332100 training loss: 1.91788
Global Iter: 1332100 training acc: 0.28125
Global Iter: 1332200 training loss: 1.99329
Global Iter: 1332200 training acc: 0.15625
Global Iter: 1332300 training loss: 1.98711
Global Iter: 1332300 training acc: 0.125
Global Iter: 1332400 training loss: 1.88424
Global Iter: 1332400 training acc: 0.3125
Global Iter: 1332500 training loss: 2.04856
Global Iter: 1332500 training acc: 0.03125
Global Iter: 1332600 training loss: 1.92787
Global Iter: 1332600 training acc: 0.15625
Global Iter: 1332700 training loss: 2.09197
Global Iter: 1332700 training acc: 0.21875
Global Iter: 1332800 training loss: 1.92083
Global Iter: 1332800 training acc: 0.25
Global Iter: 1332900 training loss: 2.11577
Global Iter: 1332900 training acc: 0.09375
Global Iter: 1333000 training loss: 1.94477
Global Iter: 1333000 training acc: 0.28125
Global Iter: 1333100 training loss: 1.99447
Global Iter: 1333100 training acc: 0.0625
Global Iter: 1333200 training loss: 2.01468
Global Iter: 1333200 training acc: 0.09375
Global Iter: 1333300 training loss: 2.02403
Global Iter: 1333300 training acc: 0.125
Global Iter: 1333400 training loss: 1.9167
Global Iter: 13332017-06-22 19:08:28.060882: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
INFO:tensorflow:Restoring parameters from /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1334544
400 training acc: 0.1875
Global Iter: 1333500 training loss: 1.90199
Global Iter: 1333500 training acc: 0.28125
Global Iter: 1333600 training loss: 2.03568
Global Iter: 1333600 training acc: 0.125
Global Iter: 1333700 training loss: 1.94259
Global Iter: 1333700 training acc: 0.125
Global Iter: 1333800 training loss: 1.97863
Global Iter: 1333800 training acc: 0.28125
Global Iter: 1333900 training loss: 1.97901
Global Iter: 1333900 training acc: 0.1875
Global Iter: 1334000 training loss: 2.04903
Global Iter: 1334000 training acc: 0.09375
Global Iter: 1334100 training loss: 1.96461
Global Iter: 1334100 training acc: 0.25
Global Iter: 1334200 training loss: 2.02421
Global Iter: 1334200 training acc: 0.28125
Global Iter: 1334300 training loss: 2.0714
Global Iter: 1334300 training acc: 0.09375
Global Iter: 1334400 training loss: 2.01356
Global Iter: 1334400 training acc: 0.125
Global Iter: 1334500 training loss: 2.14644
Global Iter: 1334500 training acc: 0.09375
Model saved in file: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1334544
Number of Patches: 93943
checkpoint found: /home/ahmet/workspace/tensorboard/tissue_alexnet_b256_lr0005/model.ckpt-1334544
Global Iter: 1334600 training loss: 2.16751
Global Iter: 1334600 training acc: 0.0625
Global Iter: 1334700 training loss: 1.90415
Global Iter: 1334700 training acc: 0.21875
Global Iter: 1334800 training loss: 1.92414
Global Iter: 1334800 training acc: 0.21875
Global Iter: 1334900 training loss: 2.05005
Global Iter: 1334900 training acc: 0.09375
Global Iter: 1335000 training loss: 1.95771
Global Iter: 1335000 training acc: 0.15625
Global Iter: 1335100 training loss: 2.02905
Global Iter: 1335100 training acc: 0.15625
Global Iter: 1335200 training loss: 2.03601
Global Iter: 1335200 training acc: 0.15625
Global Iter: 1335300 training loss: 1.91796
Global Iter: 1335300 training acc: 0.1875
Global Iter: 1335400 training loss: 1.97693
Global Iter: 1335400 training acc: 0.125
Global Iter: 1335500 training loss: 1.96912
Global Iter: 1335500 training acc: 0.09375
Global Iter: 1335600 training loss: 1.94159
Global Iter: 1335600 training acc: 0.28125
Global Iter: 1335700 training loss: 2.01193
Global Iter: 1335700 training acc: 0.21875
Global Iter: 1335800 training loss: 1.97007
Global Iter: 1335800 training acc: 0.1875
Global Iter: 1335900 training loss: 2.01086
Global Iter: 1335900 training acc: 0.125
Global Iter: 1336000 training loss: 1.96431
Global Iter: 1336000 training acc: 0.15625
Global Iter: 1336100 training loss: 2.008
Global Iter: 1336100 training acc: 0.1875
Global Iter: 1336200 training loss: 1.9925
Global Iter: 1336200 training acc: 0.1875
Global Iter: 1336300 training loss: 2.05978
Global Iter: 1336300 training acc: 0.125
Global Iter: 1336400 training loss: 2.08578
Global Iter: 1336400 training acc: 0.125
Global Iter: 1336500 training loss: 1.96644
Global Iter: 1336500 training acc: 0.125
Global Iter: 1336600 training loss: 2.049
Global Iter: 1336600 training acc: 0.125
Global Iter: 1336700 training loss: 2.16567
Global Iter: 1336700 training acc: 0.125
Global Iter: 1336800 training loss: 2.03703
Global Iter: 1336800 training acc: 0.03125
Global Iter: 1336900 training loss: 2.03907
Global Iter: 1336900 training acc: 0.1875
Global Iter: 1337000 training loss: 1.96353
